1	5.2397427 -6.3819863 2.3612104 -2.321021 7.3547805 19.242299 -13.840866 9.7918148 -8.413959 106.09723 17.288927 -21.555698 6.0814014 -9.9318312 110.62131 37.133441 -56.944694 13.522089 -17.458653 692.18909 135.42159 -111.99548 36.351444 -75.278104 9320.714 -36.18035 -11.7557
1	4.5181141 -4.5527057 1.2052076 -1.2479799 2.461415 13.4137 -14.442822 3.6041833 -4.5467049 33.013724 28.995815 -46.210527 7.0687092 -8.2043992 219.5772 33.951862 -58.848247 12.812964 -17.9092 625.99318 135.31343 -117.15863 93.589276 -23.278757 9157.6771 -36.18035 11.7557
1	1.0016369 -1.0436434 0.41084498 -0.41235225 0.25691986 4.8242018 -2.3590949 1.5873364 -1.4384696 3.7347545 5.9646616 -17.256824 3.5781496 -3.7456423 32.643205 23.861435 -10.292394 14.091991 -7.7713899 186.5935 50.971703 -33.161035 27.572401 -16.600958 919.38611 -36.18035 -11.7557
1	2.0112183 -2.328343 0.48330754 -0.48510262 0.44140771 4.9779268 -8.8381747 1.9586608 -2.4617183 8.7087639 16.362635 -13.751324 4.2364802 -4.5520315 46.139822 14.602055 -37.004358 12.469631 -16.659647 395.12979 59.599017 -97.985157 -48.589523 -61.953735 3922.4605 36.18035 11.7557
1	0.9707142 -0.60722183 0.26886157 -0.26035608 0.10055196 8.7313509 -6.1073044 1.7370116 -1.6300413 6.5116046 5.5694338 -13.719052 2.6836862 -4.0847041 24.329179 31.930537 -30.214984 8.8329114 -10.337838 246.54841 80.817222 -121.956 3.2225659 -66.786501 3822.1742 36.18035 -11.7557
1	0.77094365 -0.85741478 0.33841721 -0.36256833 0.17350533 2.8838138 -4.0287501 1.009397 -1.0330727 1.9920742 7.391746 -11.261657 3.4150662 -3.1290963 21.437681 10.85595 -27.973132 7.1012855 -13.369789 195.84614 53.791964 -108.97408 -27.531476 -54.337316 4201.4143 36.18035 -11.7557
1	0.89533288 -0.65690956 0.28253008 -0.29500134 0.12616978 5.4085593 -2.6816227 1.232861 -1.0124498 2.6345725 7.1992566 -6.4671375 3.171367 -2.2181037 13.129727 41.430151 -16.802004 13.826386 -7.3072441 392.01384 48.156327 -23.865181 27.220875 -3.1299675 554.20641 -36.18035 -11.7557
1	1.6532019 -2.5485065 0.46755532 -0.59101907 0.53628606 12.01085 -10.967657 3.2165735 -3.0665909 18.24483 29.053491 -9.3651189 7.5798554 -3.3006027 81.943362 40.182531 -41.6675 21.269132 -28.913101 882.01395 206.61583 -143.67875 52.963724 -88.50093 14469.324 0.0 -10.0
1	1.9179863 -2.2113183 0.47041144 -0.52338452 0.43938108 4.3346071 -4.60304 1.8413628 -1.821581 5.160312 6.1114763 -17.021947 2.8559224 -4.5103062 31.870209 25.090325 -15.272785 12.287909 -3.6222587 146.28512 60.917314 -62.25453 7.1531386 -38.606689 1676.235 -36.18035 -11.7557
1	0.69116277 -0.73262572 0.29542278 -0.27656218 0.11305525 3.9405069 -3.1010781 1.5494383 -1.3198484 3.0171594 5.3908923 -6.5715682 1.0121912 -3.0332855 8.45112 40.771976 -4.3874363 13.245272 -3.0935515 251.93217 26.305786 -112.48245 12.96025 -49.783479 2298.8958 -22.3607 30.77685
